date	20160701	20160901	20170101	20180101	20180209	20180312	20180314	20180327	20180417	20180508	20180628	20180720	20180726	20180808	20180817	20180903	20180910	20180914	20181010	20181029	20181129	20181218	20190111	20190122	20190225	20190313	20190322	20190405	20190409	20190419	20190510	20190521	20190528	20190612	20190701	20190718	20190723	20190816	20190823	20190909	20191029	20200120	20200128	20200217	20200325	20200416	20200512
20170101	70	65																																													
20170102	70	65																																													
20170103	70	65																																													
20170104	70	65																																													
20170105	70	65																																													
20170106	70	65																																													
20170107	70	65																																													
20170108	70	65																																													
20170109	70	65																																													
20170110	70	65																																													
20170111	70	65																																													
20170112	70	65																																													
20170113	70	65																																													
20170114	70	65																																													
20170115	70	65																																													
20170116	70	65																																													
20170117	70	65																																													
20170118	70	65																																													
20170119	70	65																																													
20170120	70	65																																													
20170121	70	65																																													
20170122	70	65																																													
20170123	70	65																																													
20170124	70	65																																													
20170125	70	65																																													
20170126	45																																														
20170127	45																																														
20170128	45																																														
20170129	45																																														
20170130	70	65																																													
20170131	70	65																																													
20170201	70																																														
20170202	70																																														
20170203	70																																														
20170204	70																																														
20170205	70																																														
20170206	70																																														
20170207	70																																														
20170208	70																																														
20170209	70																																														
20170210	70																																														
20170211	70																																														
20170212	70																																														
20170213	70																																														
20170214	70																																														
20170215	70																																														
20170216	70																																														
20170217	70																																														
20170218	70																																														
20170219	70																																														
20170220	70																																														
20170221	70																																														
20170222	70																																														
20170223	70																																														
20170224	70																																														
20170225	70																																														
20170226	70																																														
20170227	70																																														
20170228	70																																														
20170301	70																																														
20170302	70																																														
20170303	70																																														
20170304	70																																														
20170305	70																																														
20170306	70																																														
20170307	70																																														
20170308	70																																														
20170309	70																																														
20170310	70																																														
20170311	70																																														
20170312	70																																														
20170313	70																																														
20170314	70																																														
20170315	70																																														
20170316	70																																														
20170317	70																																														
20170318	70																																														
20170319	70																																														
20170320	70																																														
20170321	70																																														
20170322	70																																														
20170323	70																																														
20170324	70																																														
20170325	70																																														
20170326	70																																														
20170327	70																																														
20170328	70																																														
20170329	70																																														
20170330	70																																														
20170331	70																																														
20170401			65																																												
20170402			65																																												
20170403			65																																												
20170404			65																																												
20170405			65																																												
20170406			65																																												
20170407			65																																												
20170408			65																																												
20170409			65																																												
20170410			65																																												
20170411			65																																												
20170412			65																																												
20170413			65																																												
20170414			65																																												
20170415			65																																												
20170416			65																																												
20170417			65																																												
20170418			65																																												
20170419			65																																												
20170420			65																																												
20170421			65																																												
20170422			65																																												
20170423			65																																												
20170424			65																																												
20170425			65																																												
20170426			65																																												
20170427			65																																												
20170428			45																																												
20170429			45																																												
20170430			45																																												
20170501			45																																												
20170502			45																																												
20170503			45																																												
20170504			45																																												
20170505			45																																												
20170506			45																																												
20170507			60																																												
20170508			60																																												
20170509			60																																												
20170510			60																																												
20170511			60																																												
20170512			60																																												
20170513			60																																												
20170514			60																																												
20170515			60																																												
20170516			60																																												
20170517			60																																												
20170518			60																																												
20170519			60																																												
20170520			60																																												
20170521			60																																												
20170522			60																																												
20170523			60																																												
20170524			60																																												
20170525			60																																												
20170526			60																																												
20170527			60																																												
20170528			60																																												
20170529			60																																												
20170530			60																																												
20170531			60																																												
20170601			45																																												
20170602			45																																												
20170603			45																																												
20170604			45																																												
20170605			45																																												
20170606			65																																												
20170607			65																																												
20170608			65																																												
20170609			65																																												
20170610			65																																												
20170611			65																																												
20170612			65																																												
20170613			65																																												
20170614			65																																												
20170615			65																																												
20170616			65																																												
20170617			65																																												
20170618			65																																												
20170619			65																																												
20170620			65																																												
20170621			65																																												
20170622			65																																												
20170623			65																																												
20170624			65																																												
20170625			65																																												
20170626			65																																												
20170627			65																																												
20170628			65																																												
20170629			65																																												
20170630			65																																												
20170701																																															
20170702																																															
20170703																																															
20170704																																															
20170705																																															
20170706																																															
20170707																																															
20170708																																															
20170709																																															
20170710																																															
20170711																																															
20170712																																															
20170713																																															
20170714																																															
20170715																																															
20170716																																															
20170717																																															
20170718																																															
20170719																																															
20170720																																															
20170721																																															
20170722																																															
20170723																																															
20170724																																															
20170725																																															
20170726																																															
20170727																																															
20170728																																															
20170729																																															
20170730																																															
20170731																																															
20170801																																															
20170802																																															
20170803																																															
20170804																																															
20170805																																															
20170806																																															
20170807																																															
20170808																																															
20170809																																															
20170810																																															
20170811																																															
20170812																																															
20170813																																															
20170814																																															
20170815																																															
20170816																																															
20170817																																															
20170818																																															
20170819																																															
20170820																																															
20170821																																															
20170822																																															
20170823																																															
20170824																																															
20170825																																															
20170826																																															
20170827																																															
20170828																																															
20170829																																															
20170830																																															
20170831																																															
20170901																																															
20170902																																															
20170903																																															
20170904																																															
20170905																																															
20170906																																															
20170907																																															
20170908																																															
20170909																																															
20170910																																															
20170911																																															
20170912																																															
20170913																																															
20170914																																															
20170915																																															
20170916																																															
20170917																																															
20170918																																															
20170919																																															
20170920																																															
20170921																																															
20170922																																															
20170923																																															
20170924																																															
20170925																																															
20170926																																															
20170927																																															
20170928																																															
20170929																																															
20170930																																															
20171001																																															
20171002																																															
20171003																																															
20171004																																															
20171005																																															
20171006																																															
20171007																																															
20171008																																															
20171009																																															
20171010																																															
20171011																																															
20171012																																															
20171013																																															
20171014																																															
20171015																																															
20171016																																															
20171017																																															
20171018																																															
20171019																																															
20171020																																															
20171021																																															
20171022																																															
20171023																																															
20171024																																															
20171025																																															
20171026																																															
20171027																																															
20171028																																															
20171029																																															
20171030																																															
20171031																																															
20171101																																															
20171102																																															
20171103																																															
20171104																																															
20171105																																															
20171106																																															
20171107																																															
20171108																																															
20171109																																															
20171110																																															
20171111																																															
20171112																																															
20171113																																															
20171114																																															
20171115																																															
20171116																																															
20171117																																															
20171118																																															
20171119																																															
20171120																																															
20171121																																															
20171122																																															
20171123																																															
20171124																																															
20171125																																															
20171126																																															
20171127																																															
20171128																																															
20171129																																															
20171130																																															
20171201																																															
20171202																																															
20171203																																															
20171204																																															
20171205																																															
20171206																																															
20171207																																															
20171208																																															
20171209																																															
20171210																																															
20171211																																															
20171212																																															
20171213																																															
20171214																																															
20171215																																															
20171216																																															
20171217																																															
20171218																																															
20171219																																															
20171220																																															
20171221																																															
20171222																																															
20171223																																															
20171224																																															
20171225																																															
20171226																																															
20171227																																															
20171228																																															
20171229																																															
20171230																																															
20171231																																															
20180101				45																																											
20180102				60																																											
20180103				60																																											
20180104				60																																											
20180105				60																																											
20180106				60																																											
20180107				60																																											
20180108				60																																											
20180109				60																																											
20180110				60																																											
20180111				60																																											
20180112				60																																											
20180113				60																																											
20180114				60																																											
20180115				60																																											
20180116				60																																											
20180117				60																																											
20180118				60																																											
20180119				60																																											
20180120				60																																											
20180121				60																																											
20180122				60																																											
20180123				60																																											
20180124				60																																											
20180125				60																																											
20180126				60																																											
20180127				60																																											
20180128				60																																											
20180129				60																																											
20180130				60																																											
20180131				60																																											
20180201				60																																											
20180202				60																																											
20180203				60																																											
20180204				60																																											
20180205				60																																											
20180206				60																																											
20180207				60																																											
20180208				60																																											
20180209				60																																											
20180210				60																																											
20180211				60																																											
20180212				60																																											
20180213				60																																											
20180214				35	35																																										
20180215				35	35																																										
20180216				35	35																																										
20180217				35	35																																										
20180218				35	60																																										
20180219				60	60																																										
20180220				60	60																																										
20180221				60	60																																										
20180222				60	60																																										
20180223				60	60																																										
20180224				60	60																																										
20180225				60	60																																										
20180226				60	60																																										
20180227				60	60																																										
20180228				45																																											
20180301				45																																											
20180302				45																																											
20180303				45																																											
20180304				60																																											
20180305				60																																											
20180306				60																																											
20180307				60																																											
20180308				60																																											
20180309				60																																											
20180310				60																																											
20180311				60																																											
20180312				60																																											
20180313				60																																											
20180314				60																																											
20180315				60																																											
20180316				60																																											
20180317				60																																											
20180318				60		65																																									
20180319				60		65																																									
20180320				60		65																																									
20180321				60		65																																									
20180322				60		65																																									
20180323				60																																											
20180324				60																																											
20180325				60		65																																									
20180326				60		65																																									
20180327				60		65																																									
20180328				60		65																																									
20180329				60		65																																									
20180330				60																																											
20180331				60																																											
20180401				55			60																																								
20180402				55			60																																								
20180403				55			60																																								
20180404				55			60																																								
20180405				55			60																																								
20180406				55			60																																								
20180407				55			60																																								
20180408				55			60																																								
20180409				55			60																																								
20180410				55			60																																								
20180411				55			60																																								
20180412				55			60																																								
20180413				55			60																																								
20180414				55			60																																								
20180415				55			60																																								
20180416				55			60																																								
20180417				55			60																																								
20180418				55			60																																								
20180419				55			60																																								
20180420				55			60																																								
20180421				55			60																																								
20180422				55			60																																								
20180423				55			60																																								
20180424				55			60																																								
20180425				55			60																																								
20180426				55			60																																								
20180427				45			50		50																																						
20180428				45			50		50																																						
20180429				45			50		50																																						
20180430				45			50		60																																						
20180501				45			50		60																																						
20180502				45					60																																						
20180503				45					50																																						
20180504				35					35																																						
20180505				35					35																																						
20180506				35					50																																						
20180507				35					50																																						
20180508				55					65																																						
20180509				55					65																																						
20180510				55					60																																						
20180511				55					60																																						
20180512				55					60																																						
20180513				55					65																																						
20180514				55					65																																						
20180515				55					65																																						
20180516				55					65																																						
20180517				55					55	45																																					
20180518				35					35																																						
20180519				35					35																																						
20180520				35					50	40																																					
20180521				35					50																																						
20180522				35					50																																						
20180523				55					65																																						
20180524				55					60																																						
20180525				55					60																																						
20180526				55					60																																						
20180527				55					65																																						
20180528				55					65																																						
20180529				55					65																																						
20180530				55					65																																						
20180531				55					60																																						
20180601				50					60																																						
20180602				50					60																																						
20180603				50					60																																						
20180604				50					60																																						
20180605				50					55																																						
20180606				45					55																																						
20180607				45					55																																						
20180608				45					55																																						
20180609				45					55																																						
20180610				45					60																																						
20180611				45					60																																						
20180612				45					60																																						
20180613				45					60																																						
20180614				45					60																																						
20180615				45					60																																						
20180616				45					60																																						
20180617				55					65																																						
20180618				55					65																																						
20180619				55					65																																						
20180620				55					65																																						
20180621				55					60																																						
20180622				55					60																																						
20180623				55					60																																						
20180624				55					65																																						
20180625				55					65																																						
20180626				55					65																																						
20180627				55					65																																						
20180628				55					60																																						
20180629				55					60																																						
20180630				55					60																																						
20180701								60																																							
20180702								60																																							
20180703								60																																							
20180704								60																																							
20180705								60																																							
20180706								55																																							
20180707								55																																							
20180708								60																																							
20180709								60																																							
20180710								60																																							
20180711								60																																							
20180712								60																																							
20180713								55																																							
20180714								55																																							
20180715								60																																							
20180716								60																																							
20180717								60																																							
20180718								60																																							
20180719								45																																							
20180720								35																																							
20180721								35																																							
20180722								35																																							
20180723								35																																							
20180724								35																																							
20180725								35																																							
20180726								15																																							
20180727								15																																							
20180728								15																																							
20180729								15																																							
20180730								15																																							
20180731								15																																							
20180801								15																																							
20180802								15																																							
20180803								15																																							
20180804								15																																							
20180805								35																																							
20180806								35				45																																			
20180807								35				45																																			
20180808								35				45																																			
20180809								35				45																																			
20180810								35																																							
20180811								35																																							
20180812								35																																							
20180813								35																																							
20180814								35																																							
20180815								35																																							
20180816								50																																							
20180817								50																																							
20180818								50																																							
20180819								50					65	55																																	
20180820								50					65	55																																	
20180821								50					65	55																																	
20180822								50					65	55																																	
20180823								50					65	55																																	
20180824								50					55																																		
20180825								50					55																																		
20180826								55					65	55	60																																
20180827								55					65	55	60																																
20180828								55					65	55	60																																
20180829								55					65	55	60																																
20180830								55					65	55	60																																
20180831								55																																							
20180901								55																																							
20180902								60																																							
20180903								60																																							
20180904								60								65																															
20180905								60								65																															
20180906								60																																							
20180907								55																																							
20180908								55																																							
20180909								60								65																															
20180910								60								65																															
20180911								60								65																															
20180912								60								65																															
20180913								60									65																														
20180914								55									65																														
20180915								55									65	70																													
20180916								60								65		70																													
20180917								60								65		70																													
20180918								60								65		70																													
20180919								60								65		70																													
20180920								35								50		60																													
20180921								25										25																													
20180922								25										25																													
20180923								25										25																													
20180924								25										25																													
20180925								35																																							
20180926								45										70																													
20180927								55										70																													
20180928								55										70																													
20180929								55										70																													
20180930								55										70																													
20181001											55							70																													
20181002											55							70																													
20181003											45							70																													
20181004											45							70																													
20181005											45																																				
20181006											45																																				
20181007											45							70																													
20181008											45							70																													
20181009											60							70																													
20181010											60							70																													
20181011											60							70																													
20181012											60							70																													
20181013											60							70																													
20181014											60							70																													
20181015											60							70																													
20181016											60							70																													
20181017											60							70																													
20181018											60							70																													
20181019											60							70																													
20181020											60							70																													
20181021											60							70																													
20181022											60							70																													
20181023											60							70																													
20181024											60							70																													
20181025											60							70																													
20181026											60							70																													
20181027											60							70																													
20181028											60							70																													
20181029											60							70																													
20181030											60							70																													
20181031											60							70																													
20181101											60								70																												
20181102											60								70																												
20181103											60								70																												
20181104											60								70																												
20181105											60								70																												
20181106											60								70																												
20181107											60								70																												
20181108											60								70																												
20181109											60								70																												
20181110											60								70																												
20181111											60								70	75																											
20181112											60								70	75																											
20181113											60								70	75																											
20181114											60								70	75																											
20181115											60								70																												
20181116											60								70																												
20181117											60								70																												
20181118											60								70																												
20181119											60								70																												
20181120											60								70																												
20181121											60								70																												
20181122											60								70																												
20181123											60								70																												
20181124											60								70																												
20181125											60								70																												
20181126											60								70																												
20181127											60								70																												
20181128											60								70																												
20181129											60								70																												
20181130											60								70		70																										
20181201											60								70		70																										
20181202											60								70		70																										
20181203											60								70		70																										
20181204											60								70		75																										
20181205											60								70		75																										
20181206											60								70																												
20181207											60								70																												
20181208											60								70																												
20181209											60								70																												
20181210											60								70																												
20181211											60								70																												
20181212											60								70																												
20181213											60								70																												
20181214											60								70																												
20181215											60								70																												
20181216											60								70																												
20181217											60								70																												
20181218											60								70																												
20181219											60								70																												
20181220											45								70																												
20181221											45								65																												
20181222											45								65																												
20181223											45								65																												
20181224											45								65																												
20181225											60								70																												
20181226											60								70																												
20181227											45								70																												
20181228											45								55																												
20181229											45								55																												
20181230											45								55																												
20181231											45								55																												
20190101																			70																												
20190102																			70																												
20190103																			70																												
20190104																			65																												
20190105																			65																												
20190106																			70			75																									
20190107																			70			75																									
20190108																			70			75																									
20190109																			70			75																									
20190110																			70			70																									
20190111																			65			70																									
20190112																			65			70																									
20190113																			70			75																									
20190114																			70			75																									
20190115																			70			75																									
20190116																			70			75																									
20190117																			70			70	75																								
20190118																			65			70	75																								
20190119																			65			70	75																								
20190120																			70			75																									
20190121																			70			75																									
20190122																			70			75																									
20190123																			70			75																									
20190124																			70			70	75																								
20190125																			65			70	75																								
20190126																			65			70	75																								
20190127																			70			75																									
20190128																			70			75																									
20190129																			70			75																									
20190130																			70			75																									
20190131																			60					65																							
20190201																			35					65																							
20190202																			35					65																							
20190203																			35					65																							
20190204																			45					65																							
20190205																			45					75																							
20190206																			45					75																							
20190207																			45					75																							
20190208																			45					75																							
20190209																			45					75																							
20190210																			70					75																							
20190211																			70					75																							
20190212																			70					75																							
20190213																			70					75																							
20190214																			70					75																							
20190215																			65					75																							
20190216																			65					75																							
20190217																			70					75																							
20190218																			70					75																							
20190219																			70					75																							
20190220																			70					75																							
20190221																			70					75																							
20190222																			65					75																							
20190223																			65					75																							
20190224																			70					75																							
20190225																			70					75																							
20190226																			70					75																							
20190227																			70					75																							
20190228																			55					60	75																						
20190301																			55					60	75																						
20190302																			55					60	75																						
20190303																			70					75																							
20190304																			70					75																							
20190305																			70					75																							
20190306																			70					75																							
20190307																			70					75																							
20190308																			65					75																							
20190309																			65					75																							
20190310																			70					75																							
20190311																			70					75																							
20190312																			70					75																							
20190313																			70					75		70																					
20190314																			70					75		70																					
20190315																			65					75		70																					
20190316																			65					75		70																					
20190317																			70					75		70																					
20190318																			70					75		70																					
20190319																			70					75		70																					
20190320																			70					75		70																					
20190321																			70					75		70																					
20190322																			65					75		70																					
20190323																			65					75		70																					
20190324																			70					75		70																					
20190325																			70					75		70																					
20190326																			70					75		70																					
20190327																			70					75		70																					
20190328																			70					75		70																					
20190329																			65					75		70																					
20190330																			65					75		70																					
20190331																			70					75		70																					
20190401																						65					65																				
20190402																						65					65																				
20190403																						65					65																				
20190404																						65					65																				
20190405																						60					60																				
20190406																						60					60																				
20190407																						65					65																				
20190408																						65					65																				
20190409																						65					65		70																		
20190410																						65					65		70																		
20190411																						65					65		70																		
20190412																						60					60		65																		
20190413																						60					60		65																		
20190414																						65					65		70																		
20190415																						65					65		70																		
20190416																						65					65		70																		
20190417																						65					65		70																		
20190418																						65					60		70																		
20190419																						60					60		65																		
20190420																						60					65		65																		
20190421																						65					65		70	75																	
20190422																						65					65		70	75																	
20190423																						65					65		70	75																	
20190424																						65					65		70	75																	
20190425																						65					60		70	75																	
20190426																						60					60		65	70																	
20190427																						60					65		65	70																	
20190428																						65					65		70	75																	
20190429																						65					65		70	75																	
20190430																						65					65		70	75																	
20190501																						65								55																	
20190502																						55								55																	
20190503																						45								55																	
20190504																						45								55																	
20190505																						55								55																	
20190506																						65								75																	
20190507																						65								75																	
20190508																						65								75																	
20190509																						65								70																	
20190510																						60								70																	
20190511																						60								70																	
20190512																						65								75																	
20190513																						65								75																	
20190514																						65								75																	
20190515																						65								75																	
20190516																						65								70	65																
20190517																						60								70	65																
20190518																						60								70	65																
20190519																						65								75																	
20190520																						65								75																	
20190521																						65								75																	
20190522																						65								75																	
20190523																						65								70	65																
20190524																						60								70	65																
20190525																						60								70	65																
20190526																						65								75																	
20190527																						65								75																	
20190528																						65								75																	
20190529																						65								75																	
20190530																						65								70	65																
20190531																						60								70	65																
20190601																						60								70	65																
20190602																						65								75																	
20190603																						65								75																	
20190604																						65								75																	
20190605																						65								75	45		55														
20190606																						45								55	35	45	55														
20190607																						45								55	35	45	55														
20190608																						45								55	35	45	55														
20190609																						65								75																	
20190610																						65								75																	
20190611																						65								75																	
20190612																						65								75				70													
20190613																						65								70	65			60													
20190614																						60								70	65			60													
20190615																						60								70	65			60													
20190616																						65								75				70													
20190617																						65								75				70													
20190618																						65								75				70													
20190619																						65								75				70													
20190620																						65								70	65			60													
20190621																						60								70	65			60													
20190622																						60								70	65			60													
20190623																						65								75				70													
20190624																						65								75				70													
20190625																						65								75				70													
20190626																						65								75				70													
20190627																						65								70	65			60													
20190628																						60								70	65			60													
20190629																						60								70	65			60													
20190630																						65								75				70													
20190701																												70						70													
20190702																												70						70													
20190703																												70						70													
20190704																												65						60													
20190705																												65						60													
20190706																												65						60													
20190707																												70						70													
20190708																												70						70													
20190709																												70						70													
20190710																												70						70													
20190711																												65						60													
20190712																												65						60													
20190713																												65						60													
20190714																												70						70													
20190715																												70						70													
20190716																												70						70													
20190717																												70						70													
20190718																												45																			
20190719																												45																			
20190720																												45																			
20190721																												45																			
20190722																												45																			
20190723																												45																			
20190724																												45																			
20190725																												25																			
20190726																												15							5												
20190727																												15							5												
20190728																												15							5												
20190729																												15							5												
20190730																												15							5												
20190731																												15							5												
20190801																												15							5												
20190802																												15							5												
20190803																												15							5												
20190804																												15							5												
20190805																												45									35										
20190806																												45									35										
20190807																												45									35										
20190808																												35									25										
20190809																												35									25										
20190810																												35									25										
20190811																												45									35										
20190812																												45									35										
20190813																												45									35										
20190814																												45							25												
20190815																												35							25												
20190816																												35							25												
20190817																												35							25												
20190818																												55									45	45									
20190819																												55									45	55									
20190820																												55									45	55									
20190821																												55									45	55									
20190822																												55									45	55									
20190823																												55									45	55									
20190824																												55									45	55									
20190825																												60									50	65									
20190826																												60									50	65									
20190827																												60									50	65									
20190828																												60									50	65									
20190829																												60									45	65									
20190830																												55									45	65									
20190831																												55									45	65									
20190901																												70									60										
20190902																												70									60										
20190903																												70									60										
20190904																												70									60										
20190905																												65									55										
20190906																												65									55										
20190907																												65									55										
20190908																												70									60										
20190909																												70									60			65							
20190910																												70									60			65							
20190911																												70									60		25								
20190912																												35									25			45							
20190913																												35									25			45							
20190914																												35									25			60							
20190915																												70									60			70							
20190916																												70									60			70							
20190917																												70									60			70							
20190918																												70									60			70							
20190919																												65									55			65							
20190920																												65									55			65							
20190921																												65									55			65							
20190922																												70									60			70							
20190923																												70									60			70							
20190924																												70									60			70							
20190925																												70									60			70							
20190926																												65									55			65							
20190927																												65									55			65							
20190928																												65									55			65							
20190929																												70									60			70							
20190930																												70									60			70							
20191001																																				70											
20191002																																				35											
20191003																																				35											
20191004																																				35											
20191005																																				35											
20191006																																				65											
20191007																																				65											
20191008																																				60											
20191009																																				60											
20191010																																				60											
20191011																																				60											
20191012																																				60											
20191013																																				70											
20191014																																				70											
20191015																																				70											
20191016																																				70											
20191017																																				65											
20191018																																				65											
20191019																																				65											
20191020																																				70											
20191021																																				70											
20191022																																				70											
20191023																																				70											
20191024																																				65											
20191025																																				65											
20191026																																				65											
20191027																																				70											
20191028																																				70											
20191029																																				70											
20191030																																				70											
20191031																																				65											
20191101																																				65					60						
20191102																																				65					60						
20191103																																				70					65						
20191104																																				70					65						
20191105																																				70					65						
20191106																																				70					65						
20191107																																				65					60						
20191108																																				65					60						
20191109																																				65					60						
20191110																																				70					65						
20191111																																				70					65						
20191112																																				70					65						
20191113																																				70					65						
20191114																																				65					60						
20191115																																				65					60						
20191116																																				65					60						
20191117																																				70					65						
20191118																																				70					65						
20191119																																				70					65						
20191120																																				70					65						
20191121																																				65					60						
20191122																																				65					60						
20191123																																				65					60						
20191124																																				70					65						
20191125																																				70					65						
20191126																																				70					65						
20191127																																				70					65						
20191128																																				65					60						
20191129																																				65					60						
20191130																																				65					60						
20191201																																				70					65						
20191202																																				70					65						
20191203																																				70					65						
20191204																																				70					65						
20191205																																				65					60						
20191206																																				65					60						
20191207																																				65					60						
20191208																																				70					65						
20191209																																				70					65						
20191210																																				70					65						
20191211																																				70					65						
20191212																																				65					60						
20191213																																				65					60						
20191214																																				65					60						
20191215																																				70					65						
20191216																																				70					65						
20191217																																				70					65						
20191218																																				70					65						
20191219																																				65					60						
20191220																																				65					60						
20191221																																				65					60						
20191222																																				70					65						
20191223																																				70					65						
20191224																																				70					65						
20191225																																				70					65						
20191226																																				65					60						
20191227																																				35					35						
20191228																																				35					35						
20191229																																				35					35						
20191230																																				35					35						
20191231																																				35					35						
20200101																																									35						
20200102																																									60						
20200103																																									60						
20200104																																									60						
20200105																																									65						
20200106																																									65						
20200107																																									65						
20200108																																									65						
20200109																																									60						
20200110																																									60						
20200111																																									60						
20200112																																									65						
20200113																																									65						
20200114																																									65						
20200115																																									65						
20200116																																									60						
20200117																																									60						
20200118																																									60						
20200119																																									65						
20200120																																									65						
20200121																																									65						
20200122																																									55						
20200123																																									45						
20200124																																									45						
20200125																																									45						
20200126																																									45						
20200127																																									45						
20200128																																									65						
20200129																																									65		70				
20200130																																									60		65				
20200131																																									60		65				
20200201																																									60		65				
20200202																																									65		70				
20200203																																									65		70				
20200204																																									65		70				
20200205																																									65		70				
20200206																																									60		65				
20200207																																									60		65				
20200208																																									60		65				
20200209																																									65		70				
20200210																																									65		70				
20200211																																									65		70				
20200212																																									65		70				
20200213																																									60		65				
20200214																																									60		65				
20200215																																									60		65				
20200216																																									65		70				
20200217																																									65		70				
20200218																																									65		70				
20200219																																									65		70				
20200220																																									60		65	70			
20200221																																									60		65	70			
20200222																																									60		65	70			
20200223																																									65		70	70			
20200224																																									65		70	70			
20200225																																									65		70	70			
20200226																																									65		70	70			
20200227																																									60		65	70			
20200228																																									60		65	70			
20200229																																									60		65	70			
20200301																																									65			70			
20200302																																									65			70			
20200303																																									65			70			
20200304																																									65			70			
20200305																																									60			70			
20200306																																									60			70			
20200307																																									60			70			
20200308																																									65			70			
20200309																																									65			70			
20200310																																									65			70			
20200311																																									65			70			
20200312																																									60			70			
20200313																																									60			70			
20200314																																									60			70			
20200315																																									65			70			
20200316																																									65			70			
20200317																																									65			70			
20200318																																									65			70			
20200319																																									60			70			
20200320																																									60			70			
20200321																																									60			70			
20200322																																									65			70			
20200323																																									65			70			
20200324																																									65			70			
20200325																																									65			70	80		
20200326																																									60			70	80		
20200327																																									60			70	80		
20200328																																									60			70	80		
20200329																																									65			70	80		
20200330																																									65			70	80		
20200331																																									65			70	80		
20200401																																										65			80		
20200402																																										60			80		
20200403																																										60			80		
20200404																																										60			80		
20200405																																										65			80		
20200406																																										65			80		
20200407																																										65			80		
20200408																																										65			80		
20200409																																										60			80		
20200410																																										60			80		
20200411																																										60			80		
20200412																																										65			80		
20200413																																										65			80		
20200414																																										55			80		
20200415																																										45			80		
20200416																																										45			80		
20200417																																										45			80		
20200418																																										45			80		
20200419																																										65			80		
20200420																																										65			80		
20200421																																										65			80		
20200422																																										65			80		
20200423																																										60			80		
20200424																																										60			80		
20200425																																										60			80		
20200426																																										65			80		
20200427																																										65			80		
20200428																																										65			80		
20200429																																										65				45	
20200430																																										45				35	
20200501																																										45				35	
20200502																																										45				35	
20200503																																										45				70	
20200504																																										45				70	
20200505																																										45				70	
20200506																																										45				70	
20200507																																										45				70	
20200508																																										45				70	
20200509																																										45				70	
20200510																																										65				70	
20200511																																										65				70	
20200512																																										65				70	70
20200513																																										65				70	70
20200514																																										60				70	70
20200515																																										60				70	70
20200516																																										60				70	70
20200517																																										65				70	70
20200518																																										65				70	70
20200519																																										65				70	70
20200520																																										65				70	70
20200521																																										60				70	70
20200522																																										60				70	70
20200523																																										60				70	70
20200524																																										65				70	70
20200525																																										65				70	70
20200526																																										65				70	70
20200527																																										65				70	70
20200528																																										60				70	70
20200529																																										60				70	70
20200530																																										60				70	70
20200531																																										65				70	70
20200601																																										65				70	70
20200602																																										65				70	70
20200603																																										65				70	70
20200604																																										60				70	70
20200605																																										60				70	70
20200606																																										60				70	70
20200607																																										65				70	70
20200608																																										65				70	70
20200609																																										65				70	70
20200610																																										65				70	70
20200611																																										60				70	70
20200612																																										60				70	70
20200613																																										60				70	70
20200614																																										65				70	70
20200615																																										65				70	70
20200616																																										65				70	70
20200617																																										65				70	70
20200618																																										60				70	70
20200619																																										60				70	70
20200620																																										60				70	70
20200621																																										65				70	70
20200622																																										65				70	70
20200623																																										65				70	70
20200624																																										65				70	70
20200625																																										60				70	70
20200626																																										60				70	70
20200627																																										60				70	70
20200628																																										65				70	70
20200629																																										65				70	70
20200630																																										65				70	70
20200701																																														70	
20200702																																														60	
20200703																																														60	
20200704																																														60	
20200705																																														70	
20200706																																														70	
20200707																																														70	
20200708																																														70	
20200709																																														60	
20200710																																														60	
20200711																																														60	
20200712																																														70	
20200713																																														70	
20200714																																														70	
20200715																																														70	
20200716																																														45	
20200717																																														45	
20200718																																														45	
20200719																																														45	
20200720																																														45	
20200721																																														45	
20200722																																														45	
20200723																																														25	
20200724																																														25	
20200725																																														25	
20200726																																														25	
20200727																																														5	
20200728																																														5	
20200729																																														5	0
20200730																																														5	0
20200731																																														5	0
20200801																																														5	0
20200802																																														5	0
20200803																																														15	0
20200804																																														25	0
20200805																																														35	0
20200806																																															25
20200807																																															25
20200808																																															25
20200809																																															35
20200810																																															35
20200811																																															35
20200812																																															35
20200813																																															25
20200814																																															25
20200815																																															25
20200816																																															55
20200817																																															55
20200818																																															55
20200819																																															55
20200820																																															55
20200821																																															55
20200822																																															55
20200823																																															65
20200824																																															65
20200825																																															65
20200826																																															65
20200827																																															65
20200828																																															65
20200829																																															65
20200830																																															60
20200831																																															60
20200901																																															70
20200902																																															70
20200903																																															60
20200904																																															60
20200905																																															60
20200906																																															70
20200907																																															70
20200908																																															70
20200909																																															70
20200910																																															60
20200911																																															60
20200912																																															60
20200913																																															70
20200914																																															70
20200915																																															70
20200916																																															70
20200917																																															60
20200918																																															60
20200919																																															60
20200920																																															70
20200921																																															70
20200922																																															70
20200923																																															70
20200924																																															60
20200925																																															60
20200926																																															60
20200927																																															70
20200928																																															70
20200929																																															45
20200930																																															35
