seasonality,lead_time_vec,util_cum,disc_mean,util_rate_cum
1,-36,1.545949583945179,68.7331550241242,0.014973635025171463
1,-35,2.3876210235131397,67.62582164262662,0.022753274923597636
1,-34,3.2127659574468077,69.79245763102146,0.031862106962012415
1,-33,3.4740115882753915,69.1725898334794,0.03213333732776928
1,-32,4.712076822916665,69.41209821871725,0.044286259923015464
1,-31,6.215686274509804,69.56901848748582,0.059420127981710126
1,-30,7.719521764032068,70.03929093128912,0.0734991120399404
1,-29,10.042176029035733,70.14181229723887,0.09575557607350672
1,-28,13.635365711623578,70.87060276826412,0.12868122790722947
1,-27,16.491649413388547,71.5724136866274,0.15574212978455734
1,-26,17.49006707946337,71.69256164388536,0.16712065966518747
1,-25,18.46181152499204,71.50843689251279,0.17324024955259532
1,-24,19.160664547381167,71.52286631657479,0.1806989001743277
1,-23,20.367288011695898,71.40480681422899,0.19078813016245555
1,-22,21.20126644276519,71.69446480631075,0.20030889990041525
1,-21,22.810484945377034,71.74438346297474,0.21420154885464565
1,-20,24.47397047397047,71.80355772936367,0.22812343738289043
1,-19,25.844285335454774,71.90118948632369,0.2414072720774598
1,-18,27.56895424836601,71.41741870181238,0.2580093374440181
1,-17,28.41777139208173,71.8190559120978,0.26771120338553084
1,-16,29.052464539007087,72.02963288936093,0.27208022484561656
1,-15,30.673613986657465,72.3105658346734,0.28740924469291423
1,-14,32.574111539284964,72.27081391392711,0.3052504233508862
1,-13,34.99574766355141,72.31479248107331,0.32754999666613055
1,-12,37.646522516835034,72.31350271928049,0.35360534906733365
1,-11,40.51219047619048,72.30625200022716,0.37976106839925966
1,-10,42.684069672963645,72.4757066028089,0.3993732706346242
1,-9,44.55038230739452,72.75966145176481,0.4165639942955564
1,-8,47.58092749529192,72.66725476545581,0.4431233022779924
1,-7,51.36359482446618,72.77721374859047,0.4796441699334146
1,-6,56.34137001078754,72.72847049594665,0.5248857859966716
1,-5,61.2177955555556,72.75994338854207,0.5705422553988598
1,-4,66.66402688746442,72.75982950380103,0.6197262333349652
1,-3,73.4770600744285,72.8202161286937,0.6800184242438437
1,-2,82.09305555555555,73.05130985871665,0.7542338097194727
1,-1,91.98164698514934,73.2870262365103,0.8359051701537346
1,0,98.6029660154659,73.6161367769623,0.8710035684002773
2,-36,1.5,67.49357142857143,0.013677740893063364
2,-35,2.2706855791962175,69.68900709219858,0.021825549998375895
2,-34,3.3979885057471266,66.04823481116583,0.03095512009211556
2,-33,3.5239791073124405,68.68951614833968,0.03479229943781672
2,-32,4.553082191780822,68.48740896371184,0.04377495433610412
2,-31,6.2132237871674505,70.77495383072852,0.05801089663852715
2,-30,7.755670895809302,70.18950995122884,0.07618996777904585
2,-29,10.430411629245828,69.9501659656033,0.10103011197546018
2,-28,14.761959876543216,70.53719292692836,0.1443304975716207
2,-27,19.294154228855724,69.96945193708834,0.19101954905306398
2,-26,19.314939939939944,70.15962920275182,0.18619527085448828
2,-25,19.74561403508772,70.91433316383142,0.19169600858973657
2,-24,19.958465608465612,70.88456006894897,0.19048885325306142
2,-23,22.452190170940163,71.0157151701666,0.21563473350679982
2,-22,23.615997942386826,70.76804288491006,0.22581528484577001
2,-21,25.46383388338834,70.61328494587696,0.24992991011055227
2,-20,26.175925925925913,70.41500611292398,0.25590586827997486
2,-19,27.379979035639405,70.71009997382845,0.26517023598058703
2,-18,28.814265536723166,71.47182422702805,0.28190099971146115
2,-17,31.676181102362207,71.2307664840643,0.3074045280771484
2,-16,33.168853893263346,71.74601930297105,0.32136341226963977
2,-15,35.35233333333335,71.85721345549828,0.34209819565672417
2,-14,37.237801932367155,72.11109170419428,0.3631237810519922
2,-13,40.31749740394601,71.73411724798218,0.396758742715739
2,-12,42.326047358834245,71.46715620525985,0.40718248463595347
2,-11,43.87210231814548,71.46684604609791,0.42691826736906957
2,-10,46.89588057445199,71.80228326198376,0.45427907526359607
2,-9,51.05270167427701,72.03190379298978,0.4909581505444387
2,-8,55.35856009070293,72.06967125313886,0.5289639158308472
2,-7,59.279214559386986,72.41032520613334,0.5687441740313773
2,-6,63.0649112654321,72.28379066942057,0.6056329050079672
2,-5,67.37817719680466,72.37694613988961,0.6476325344081583
2,-4,73.56132616487457,72.56458627617681,0.705831335717824
2,-3,79.42075055187647,72.62506236091922,0.7591532903399592
2,-2,85.89431126331817,72.83939536982241,0.8169357264430253
2,-1,92.2307886557887,72.9151166928547,0.8747678140013889
2,0,96.0466049382716,72.90643977546021,0.8828529573975192
3,-36,2.744855967078189,52.994941032903995,0.02378348760557566
3,-35,5.371031746031747,54.50850090952135,0.047260391016277124
3,-34,6.593079922027291,56.51375242095667,0.05433161854444887
3,-33,8.88638638638639,51.04877644915795,0.07190752039982438
3,-32,11.65458015267176,54.066303365196255,0.09459091369866329
3,-31,12.255494505494505,56.028574474648906,0.10646295539622556
3,-30,16.518253968253973,56.785897569151246,0.14025455895877303
3,-29,21.503331283312825,56.17945613517162,0.17836637691781626
3,-28,25.740227877578167,57.913974114710314,0.21616189169548383
3,-27,29.29382183908046,57.848806331565136,0.25146154951511096
3,-26,30.586309523809526,57.80956768973506,0.26341001392185254
3,-25,31.924568965517246,58.418137224259134,0.27436345881255864
3,-24,33.758597883597886,58.952102518683645,0.2904149478899215
3,-23,33.81106701940036,59.46920254788085,0.2945153073159973
3,-22,35.98328993055556,58.37965148918818,0.3102591007218201
3,-21,39.16818576388889,59.96576972042272,0.3449911660716442
3,-20,40.12029914529915,58.5428980213474,0.35095527008167793
3,-19,40.97515649452269,58.5702139388931,0.3608702546329284
3,-18,41.08166666666666,59.656574049448864,0.35882172044903515
3,-17,43.471296296296295,59.36044802843056,0.38163655989349976
3,-16,45.90640096618357,61.111900392283886,0.40463514602817063
3,-15,45.79965753424657,61.19988706626637,0.3981420729113113
3,-14,48.552814327485386,60.955840618236046,0.42264656748925244
3,-13,52.93779342723004,60.21191081278381,0.46500505586674645
3,-12,53.97532894736842,60.62344630860336,0.4844466303002526
3,-11,56.32596021947872,61.18266311442378,0.504905347424097
3,-10,58.35424648786716,61.57570268946738,0.5178240822972808
3,-9,62.381117724867714,62.110509275206326,0.5600777347302874
3,-8,66.64897486772486,62.07618961933318,0.6009278410740342
3,-7,68.74983850129198,61.42820751773228,0.6140783912683104
3,-6,73.36703480589023,61.956836024360506,0.655844472275151
3,-5,78.03470625798212,62.16104512242661,0.6984560864000834
3,-4,83.88196040868453,61.32638057637415,0.7412906582917035
3,-3,88.32625152625153,61.5503361192396,0.7824652279569085
3,-2,94.91092384519352,61.70952266654033,0.8370816453428127
3,-1,98.28700396825397,62.086212894498225,0.8585926973563667
3,0,97.80784050179211,63.02485590354761,0.8511114266326483
4,-36,3.219353155972874,37.41987802234282,0.02597829040007221
4,-35,5.941071428571429,33.66961839630956,0.044858238617084226
4,-34,8.107762017336485,37.10849664184754,0.06189477149160846
4,-33,11.015689300411523,34.937116892732334,0.08399568081600554
4,-32,15.695615155385271,36.31027891298364,0.12244447070675742
4,-31,22.330353710111513,36.04610505764267,0.17478383983733492
4,-30,32.303782505910185,34.99515642833004,0.2509629568996801
4,-29,40.50149164677808,36.32381757786457,0.31901824205342494
4,-28,49.02357811375088,37.191154069927514,0.3999731092572596
4,-27,55.19691780821918,37.0388385074784,0.4605091122650739
4,-26,59.082777777777785,35.88263382016086,0.4929110387169811
4,-25,61.817592592592604,36.086796214689095,0.5196620009891185
4,-24,62.321031746031764,37.02861210669919,0.532111848963107
4,-23,64.98574561403511,36.931064040166774,0.548105341128449
4,-22,67.58370870870873,36.682816590299,0.5668453773383685
4,-21,67.81140350877195,37.88096188838616,0.5736019695929968
4,-20,65.89076576576579,39.71204172202819,0.550289670905856
4,-19,68.40367965367967,39.83420896860821,0.5745288738095508
4,-18,69.73648648648651,39.733323251678655,0.5875613007453535
4,-17,74.39564564564566,38.41989003105989,0.6366586684006561
4,-16,78.12357549857552,38.38031988598242,0.6692248252521826
4,-15,82.73148148148151,38.09953276068891,0.7061743529917813
4,-14,83.23135964912282,40.17638503188869,0.7096294670687374
4,-13,84.42042042042044,40.30465545683373,0.7278980717699043
4,-12,89.41577635327634,38.6953588805667,0.7741193916483807
4,-11,93.47296296296295,39.46800380808325,0.802128401472494
4,-10,94.82716049382718,39.21791735705704,0.814271512992064
4,-9,96.40805946791862,39.16483292418455,0.8084239646921435
4,-8,99.36433172302738,38.73500530886539,0.8169963592723335
4,-7,101.83088235294117,39.13424105604106,0.8441824584230488
4,-6,108.37577160493827,39.203941821320754,0.8802436328341531
4,-5,113.53716744913926,38.61153044426056,0.9167074384198824
4,-4,119.12366818873664,39.81283000226453,0.9500231284045213
4,-3,120.82610350076102,40.17623323156068,0.9834864152668525
4,-2,125.92248858447486,39.72769601664891,1.0214975745736061
4,-1,132.44116915422887,41.40730184838287,1.0457308881441827
4,0,139.05352303523037,42.56843390396532,1.0560992874542485
